,Start,End,Sleep quality,Time in bed,Start day,Start time,End time,Drank coffee,Drank tea,Worked out,Stressful day,Ate late,Sleep cycle,Previous day time in bed
667,2017-05-30 21:59:14,2017-05-30 21:59:14,75,501,Tue,21,21,True,False,True,False,True,5,462
668,2017-05-31 22:26:34,2017-05-31 22:26:34,86,439,Wed,22,22,True,True,True,False,False,4,501
669,2017-06-01 22:59:29,2017-06-01 22:59:29,80,461,Thur,22,22,True,True,True,False,False,5,439
670,2017-06-02 22:05:31,2017-06-02 22:05:31,69,485,Fri,22,22,True,True,False,False,False,5,461
671,2017-06-03 21:56:57,2017-06-03 21:56:57,72,556,Sat,21,21,True,False,True,False,False,6,485
672,2017-06-04 23:14:35,2017-06-04 23:14:35,67,426,Sun,23,23,True,False,False,False,False,4,556
673,2017-06-05 22:30:09,2017-06-05 22:30:09,74,467,Mon,22,22,True,False,True,False,False,5,426
674,2017-06-06 21:38:46,2017-06-06 21:38:46,76,494,Tue,21,21,True,True,True,True,False,5,467
675,2017-06-07 22:54:08,2017-06-07 22:54:08,41,460,Wed,22,22,True,True,True,False,False,5,494
676,2017-06-08 21:47:22,2017-06-08 21:47:22,70,510,Thur,21,21,False,True,False,False,False,5,460
677,2017-06-10 00:07:56,2017-06-10 00:07:56,67,467,Sat,0,0,False,False,False,False,False,5,510
678,2017-06-11 22:18:20,2017-06-11 22:18:20,78,472,Sun,22,22,False,False,False,False,False,5,467
679,2017-06-12 21:44:54,2017-06-12 21:44:54,93,512,Mon,21,21,False,False,False,False,False,5,472
680,2017-06-13 22:18:02,2017-06-13 22:18:02,74,474,Tue,22,22,False,False,False,False,False,5,512
681,2017-06-14 22:34:54,2017-06-14 22:34:54,68,458,Wed,22,22,False,False,False,False,False,5,474
682,2017-06-15 22:19:07,2017-06-15 22:19:07,76,468,Thur,22,22,False,False,False,False,False,5,458
683,2017-06-18 05:01:21,2017-06-18 05:01:21,31,153,Sun,5,5,False,False,False,False,False,1,468
684,2017-06-18 07:35:10,2017-06-18 07:35:10,7,34,Sun,7,7,False,False,False,False,False,0,153
685,2017-06-18 22:22:20,2017-06-18 22:22:20,66,459,Sun,22,22,False,False,False,False,False,5,34
686,2017-06-19 22:57:14,2017-06-19 22:57:14,70,446,Mon,22,22,False,False,False,False,False,4,459
687,2017-06-20 22:31:36,2017-06-20 22:31:36,77,463,Tue,22,22,False,False,False,False,False,5,446
688,2017-06-21 06:16:05,2017-06-21 06:16:05,10,47,Wed,6,6,False,False,False,False,False,0,463
689,2017-06-21 22:32:49,2017-06-21 22:32:49,72,457,Wed,22,22,False,False,False,False,False,5,47
690,2017-06-22 23:37:40,2017-06-22 23:37:40,59,420,Thur,23,23,False,False,False,False,False,4,457
691,2017-06-23 23:26:37,2017-06-23 23:26:37,74,464,Fri,23,23,False,False,False,False,False,5,420
692,2017-06-25 22:08:35,2017-06-25 22:08:35,83,490,Sun,22,22,False,False,False,False,False,5,464
693,2017-06-26 21:24:01,2017-06-26 21:24:01,90,531,Mon,21,21,False,False,False,False,False,5,490
694,2017-06-27 21:52:15,2017-06-27 21:52:15,86,521,Tue,21,21,False,False,False,False,False,5,531
695,2017-06-28 21:53:16,2017-06-28 21:53:16,69,508,Wed,21,21,False,False,False,False,False,5,521
696,2017-06-29 22:32:41,2017-06-29 22:32:41,77,480,Thur,22,22,False,False,False,False,False,5,508
697,2017-07-03 00:31:28,2017-07-03 00:31:28,81,432,Mon,0,0,False,False,False,False,False,4,480
698,2017-07-03 22:37:36,2017-07-03 22:37:36,73,461,Mon,22,22,False,False,False,False,False,5,432
699,2017-07-04 22:07:02,2017-07-04 22:07:02,74,468,Tue,22,22,False,False,False,False,False,5,461
700,2017-07-05 21:48:16,2017-07-05 21:48:16,66,475,Wed,21,21,False,False,False,False,False,5,468
701,2017-07-06 22:33:57,2017-07-06 22:33:57,73,477,Thur,22,22,False,False,False,False,False,5,475
702,2017-07-09 22:36:36,2017-07-09 22:36:36,70,442,Sun,22,22,False,False,False,False,False,4,477
703,2017-07-10 22:25:58,2017-07-10 22:25:58,74,455,Mon,22,22,False,False,False,False,False,5,442
704,2017-07-11 21:39:56,2017-07-11 21:39:56,65,506,Tue,21,21,False,False,False,False,False,5,455
705,2017-07-12 23:12:08,2017-07-12 23:12:08,67,433,Wed,23,23,False,False,False,False,False,4,506
706,2017-07-13 22:30:55,2017-07-13 22:30:55,81,494,Thur,22,22,False,False,False,False,False,5,433
707,2017-07-15 01:10:44,2017-07-15 01:10:44,78,403,Sat,1,1,False,False,False,False,False,4,494
708,2017-07-16 02:12:50,2017-07-16 02:12:50,69,340,Sun,2,2,False,False,False,False,False,3,403
709,2017-07-16 22:08:10,2017-07-16 22:08:10,70,497,Sun,22,22,False,False,False,False,False,5,340
710,2017-07-17 22:51:14,2017-07-17 22:51:14,71,446,Mon,22,22,False,False,False,False,False,4,497
711,2017-07-18 22:00:00,2017-07-18 22:00:00,84,519,Tue,22,22,False,False,False,False,False,5,446
712,2017-07-19 21:45:40,2017-07-19 21:45:40,87,489,Wed,21,21,False,False,False,False,False,5,519
713,2017-07-22 01:06:17,2017-07-22 01:06:17,68,408,Sat,1,1,False,False,False,False,False,4,489
714,2017-07-22 23:13:07,2017-07-22 23:13:07,78,477,Sat,23,23,False,False,False,False,False,5,408
715,2017-07-23 21:57:52,2017-07-23 21:57:52,84,471,Sun,21,21,False,False,False,False,False,5,477
716,2017-07-25 05:34:23,2017-07-25 05:34:23,5,21,Tue,5,5,False,False,False,False,False,0,471
717,2017-07-25 22:04:25,2017-07-25 22:04:25,87,463,Tue,22,22,False,False,False,False,False,5,21
718,2017-07-26 22:29:46,2017-07-26 22:29:46,74,455,Wed,22,22,False,False,False,False,False,5,463
719,2017-07-27 21:53:02,2017-07-27 21:53:02,51,477,Thur,21,21,False,False,False,False,False,5,455
720,2017-07-28 23:29:02,2017-07-28 23:29:02,38,413,Fri,23,23,False,False,False,False,False,4,477
721,2017-07-29 22:00:52,2017-07-29 22:00:52,72,529,Sat,22,22,False,False,False,False,False,5,413
722,2017-07-30 23:20:22,2017-07-30 23:20:22,89,432,Sun,23,23,False,False,False,False,False,4,529
723,2017-07-31 22:39:28,2017-07-31 22:39:28,82,459,Mon,22,22,False,False,False,False,False,5,432
724,2017-08-01 23:15:08,2017-08-01 23:15:08,77,414,Tue,23,23,False,False,False,False,False,4,459
725,2017-08-02 22:32:50,2017-08-02 22:32:50,81,453,Wed,22,22,False,False,False,False,False,5,414
726,2017-08-03 23:14:21,2017-08-03 23:14:21,80,438,Thur,23,23,False,False,False,False,False,4,453
727,2017-08-04 22:59:14,2017-08-04 22:59:14,76,511,Fri,22,22,False,False,False,False,False,5,438
728,2017-08-05 23:37:59,2017-08-05 23:37:59,81,480,Sat,23,23,False,False,False,False,False,5,511
729,2017-08-06 23:03:23,2017-08-06 23:03:23,99,548,Sun,23,23,False,False,False,False,False,6,480
730,2017-08-07 23:14:29,2017-08-07 23:14:29,73,506,Mon,23,23,False,False,False,False,False,5,548
731,2017-08-08 22:34:04,2017-08-08 22:34:04,81,451,Tue,22,22,False,False,False,False,False,5,506
732,2017-08-09 23:22:48,2017-08-09 23:22:48,59,390,Wed,23,23,False,False,False,False,False,4,451
733,2017-08-12 22:58:37,2017-08-12 22:58:37,79,462,Sat,22,22,False,False,False,False,False,5,390
734,2017-08-13 22:46:18,2017-08-13 22:46:18,58,424,Sun,22,22,False,False,False,False,False,4,462
735,2017-08-14 22:32:46,2017-08-14 22:32:46,67,438,Mon,22,22,False,False,False,False,False,4,424
736,2017-08-15 21:56:15,2017-08-15 21:56:15,83,514,Tue,21,21,False,False,False,False,False,5,438
737,2017-08-16 22:01:52,2017-08-16 22:01:52,81,447,Wed,22,22,False,False,False,False,False,4,514
738,2017-08-17 20:36:10,2017-08-17 20:36:10,35,496,Thur,20,20,False,False,False,False,False,5,447
739,2017-08-25 23:37:21,2017-08-25 23:37:21,30,420,Fri,23,23,False,False,False,False,False,4,496
740,2017-08-27 22:15:33,2017-08-27 22:15:33,94,524,Sun,22,22,False,False,False,False,False,5,420
741,2017-08-28 22:03:24,2017-08-28 22:03:24,82,557,Mon,22,22,False,False,False,False,False,6,524
742,2017-08-30 23:01:16,2017-08-30 23:01:16,74,457,Wed,23,23,False,False,False,False,False,5,557
743,2017-08-31 23:01:05,2017-08-31 23:01:05,81,495,Thur,23,23,False,False,False,False,False,5,457
744,2017-09-01 22:33:45,2017-09-01 22:33:45,89,544,Fri,22,22,False,False,False,False,False,6,495
745,2017-09-03 00:46:32,2017-09-03 00:46:32,81,441,Sun,0,0,False,False,False,False,False,4,544
746,2017-09-03 23:07:20,2017-09-03 23:07:20,84,494,Sun,23,23,False,False,False,False,False,5,441
747,2017-09-04 22:49:42,2017-09-04 22:49:42,59,437,Mon,22,22,False,False,False,False,False,4,494
748,2017-09-05 22:38:20,2017-09-05 22:38:20,81,450,Tue,22,22,False,False,False,False,False,5,437
749,2017-09-06 22:02:41,2017-09-06 22:02:41,79,479,Wed,22,22,False,False,False,False,False,5,450
750,2017-09-07 22:26:23,2017-09-07 22:26:23,77,459,Thur,22,22,False,False,False,False,False,5,479
751,2017-09-09 21:24:16,2017-09-09 21:24:16,74,528,Sat,21,21,False,False,False,False,False,5,459
752,2017-09-11 22:39:00,2017-09-11 22:39:00,56,447,Mon,22,22,False,False,False,False,False,4,528
753,2017-09-12 22:03:48,2017-09-12 22:03:48,86,484,Tue,22,22,False,False,False,False,False,5,447
754,2017-09-13 23:43:45,2017-09-13 23:43:45,55,408,Wed,23,23,False,False,False,False,False,4,484
755,2017-09-14 22:06:34,2017-09-14 22:06:34,79,479,Thur,22,22,False,False,False,False,False,5,408
756,2017-09-16 00:18:13,2017-09-16 00:18:13,91,513,Sat,0,0,False,False,False,False,False,5,479
757,2017-09-17 22:50:59,2017-09-17 22:50:59,71,461,Sun,22,22,False,False,False,False,False,5,513
758,2017-09-18 22:19:43,2017-09-18 22:19:43,69,464,Mon,22,22,False,False,False,False,False,5,461
759,2017-09-19 22:16:47,2017-09-19 22:16:47,76,467,Tue,22,22,False,False,False,False,False,5,464
760,2017-09-20 22:04:28,2017-09-20 22:04:28,65,482,Wed,22,22,False,False,False,False,False,5,467
761,2017-09-21 22:23:28,2017-09-21 22:23:28,72,464,Thur,22,22,False,False,False,False,False,5,482
762,2017-09-24 21:44:24,2017-09-24 21:44:24,80,493,Sun,21,21,False,False,False,False,False,5,464
763,2017-09-25 22:17:38,2017-09-25 22:17:38,73,481,Mon,22,22,False,False,False,False,False,5,493
764,2017-09-26 23:01:43,2017-09-26 23:01:43,66,407,Tue,23,23,False,False,False,False,False,4,481
765,2017-09-27 22:06:02,2017-09-27 22:06:02,83,482,Wed,22,22,False,False,False,False,False,5,407
766,2017-09-28 23:36:21,2017-09-28 23:36:21,75,424,Thur,23,23,False,False,False,False,False,4,482
767,2017-09-29 23:14:44,2017-09-29 23:14:44,80,526,Fri,23,23,False,False,False,False,False,5,424
768,2017-10-01 00:03:39,2017-10-01 00:03:39,79,453,Sun,0,0,False,False,False,False,False,5,526
769,2017-10-01 21:44:19,2017-10-01 21:44:19,69,501,Sun,21,21,False,False,False,False,False,5,453
770,2017-10-02 22:55:18,2017-10-02 22:55:18,76,425,Mon,22,22,False,False,False,False,False,4,501
771,2017-10-03 21:41:07,2017-10-03 21:41:07,96,524,Tue,21,21,False,False,False,False,False,5,425
772,2017-10-04 22:44:21,2017-10-04 22:44:21,75,440,Wed,22,22,False,False,False,False,False,4,524
773,2017-10-05 21:24:20,2017-10-05 21:24:20,76,433,Thur,21,21,False,False,False,False,False,4,440
774,2017-10-06 22:56:47,2017-10-06 22:56:47,55,527,Fri,22,22,False,False,False,False,False,5,433
775,2017-10-07 21:57:55,2017-10-07 21:57:55,71,607,Sat,21,21,False,False,False,False,False,6,527
776,2017-10-09 22:27:21,2017-10-09 22:27:21,79,462,Mon,22,22,False,False,False,False,False,5,607
777,2017-10-10 22:23:41,2017-10-10 22:23:41,80,456,Tue,22,22,False,False,False,False,False,5,462
778,2017-10-11 22:32:30,2017-10-11 22:32:30,71,458,Wed,22,22,False,False,False,False,False,5,456
779,2017-10-12 22:22:18,2017-10-12 22:22:18,79,494,Thur,22,22,False,False,False,False,False,5,458
780,2017-10-13 23:03:57,2017-10-13 23:03:57,88,551,Fri,23,23,False,False,False,False,False,6,494
781,2017-10-14 22:58:56,2017-10-14 22:58:56,80,505,Sat,22,22,False,False,False,False,False,5,551
782,2017-10-15 22:47:15,2017-10-15 22:47:15,69,429,Sun,22,22,False,False,False,False,False,4,505
783,2017-10-16 21:51:31,2017-10-16 21:51:31,74,489,Mon,21,21,False,False,False,False,False,5,429
784,2017-10-17 21:41:00,2017-10-17 21:41:00,78,501,Tue,21,21,False,False,False,False,False,5,489
785,2017-10-19 00:01:27,2017-10-19 00:01:27,60,360,Thur,0,0,False,False,False,False,False,4,501
786,2017-10-19 21:13:33,2017-10-19 21:13:33,100,540,Thur,21,21,False,False,False,False,False,6,360
787,2017-10-21 00:05:16,2017-10-21 00:05:16,89,471,Sat,0,0,False,False,False,False,False,5,540
788,2017-10-22 00:25:34,2017-10-22 00:25:34,79,440,Sun,0,0,False,False,False,False,False,4,471
789,2017-10-22 21:50:11,2017-10-22 21:50:11,82,490,Sun,21,21,False,False,False,False,False,5,440
790,2017-10-23 22:18:50,2017-10-23 22:18:50,65,462,Mon,22,22,False,False,False,False,False,5,490
791,2017-10-24 22:15:22,2017-10-24 22:15:22,83,471,Tue,22,22,False,False,False,False,False,5,462
792,2017-10-25 21:55:37,2017-10-25 21:55:37,65,485,Wed,21,21,False,False,False,False,False,5,471
793,2017-10-27 01:50:09,2017-10-27 01:50:09,59,301,Fri,1,1,False,False,False,False,False,3,485
794,2017-10-28 22:51:22,2017-10-28 22:51:22,91,540,Sat,22,22,False,False,False,False,False,6,301
795,2017-10-29 22:26:09,2017-10-29 22:26:09,78,454,Sun,22,22,False,False,False,False,False,5,540
796,2017-10-30 22:52:29,2017-10-30 22:52:29,62,411,Mon,22,22,False,False,False,False,False,4,454
797,2017-10-31 23:29:23,2017-10-31 23:29:23,49,333,Tue,23,23,False,False,False,False,False,3,411
798,2017-11-02 21:25:12,2017-11-02 21:25:12,74,536,Thur,21,21,False,False,False,False,False,5,333
799,2017-11-03 23:23:48,2017-11-03 23:23:48,89,482,Fri,23,23,False,False,False,False,False,5,536
800,2017-11-05 22:30:18,2017-11-05 22:30:18,70,455,Sun,22,22,False,False,False,False,False,5,482
801,2017-11-06 22:08:49,2017-11-06 22:08:49,75,469,Mon,22,22,False,False,False,False,False,5,455
802,2017-11-07 21:01:59,2017-11-07 21:01:59,90,523,Tue,21,21,False,False,False,False,False,5,469
803,2017-11-08 23:11:50,2017-11-08 23:11:50,76,438,Wed,23,23,False,False,False,False,False,4,523
804,2017-11-09 22:04:06,2017-11-09 22:04:06,96,551,Thur,22,22,False,False,False,False,False,6,438
805,2017-11-10 23:29:46,2017-11-10 23:29:46,83,471,Fri,23,23,False,False,False,False,False,5,551
806,2017-11-11 23:06:26,2017-11-11 23:06:26,84,491,Sat,23,23,False,False,False,False,False,5,471
807,2017-11-12 23:39:58,2017-11-12 23:39:58,79,530,Sun,23,23,False,False,False,False,False,5,491
808,2017-11-14 21:16:47,2017-11-14 21:16:47,93,574,Tue,21,21,False,False,False,False,False,6,530
809,2017-11-15 21:23:57,2017-11-15 21:23:57,85,567,Wed,21,21,False,False,False,False,False,6,574
810,2017-11-16 22:33:27,2017-11-16 22:33:27,80,454,Thur,22,22,False,False,False,False,False,5,567
811,2017-11-17 23:08:36,2017-11-17 23:08:36,91,491,Fri,23,23,False,False,False,False,False,5,454
812,2017-11-19 21:58:13,2017-11-19 21:58:13,82,484,Sun,21,21,False,False,False,False,False,5,491
813,2017-11-20 22:26:32,2017-11-20 22:26:32,86,453,Mon,22,22,False,False,False,False,False,5,484
814,2017-11-21 22:26:00,2017-11-21 22:26:00,68,451,Tue,22,22,False,False,False,False,False,5,453
815,2017-11-22 22:34:51,2017-11-22 22:34:51,80,446,Wed,22,22,False,False,False,False,False,4,451
816,2017-11-23 22:56:54,2017-11-23 22:56:54,80,453,Thur,22,22,False,False,False,False,False,5,446
817,2017-11-25 23:14:12,2017-11-25 23:14:12,100,545,Sat,23,23,False,False,False,False,False,6,453
818,2017-11-26 22:10:04,2017-11-26 22:10:04,63,475,Sun,22,22,False,False,False,False,False,5,545
819,2017-11-27 22:36:02,2017-11-27 22:36:02,73,442,Mon,22,22,False,False,False,False,False,4,475
820,2017-11-28 22:54:56,2017-11-28 22:54:56,80,434,Tue,22,22,False,False,False,False,False,4,442
821,2017-11-29 22:33:33,2017-11-29 22:33:33,83,472,Wed,22,22,False,False,False,False,False,5,434
822,2017-11-30 20:54:34,2017-11-30 20:54:34,77,541,Thur,20,20,False,False,False,False,False,6,472
823,2017-12-03 23:10:31,2017-12-03 23:10:31,63,425,Sun,23,23,False,False,False,False,False,4,541
824,2017-12-04 21:20:58,2017-12-04 21:20:58,70,509,Mon,21,21,False,False,False,False,False,5,425
825,2017-12-05 22:56:23,2017-12-05 22:56:23,68,439,Tue,22,22,False,False,False,False,False,4,509
826,2017-12-06 21:56:53,2017-12-06 21:56:53,63,473,Wed,21,21,False,False,False,False,False,5,439
827,2017-12-07 22:04:25,2017-12-07 22:04:25,82,507,Thur,22,22,False,False,False,False,False,5,473
828,2017-12-09 23:39:39,2017-12-09 23:39:39,95,515,Sat,23,23,False,False,False,False,False,5,507
829,2017-12-10 22:16:12,2017-12-10 22:16:12,70,469,Sun,22,22,False,False,False,False,False,5,515
830,2017-12-11 21:47:09,2017-12-11 21:47:09,68,489,Mon,21,21,False,False,False,False,False,5,469
831,2017-12-12 22:09:55,2017-12-12 22:09:55,72,465,Tue,22,22,False,False,False,False,False,5,489
832,2017-12-14 22:47:44,2017-12-14 22:47:44,60,424,Thur,22,22,False,False,False,False,False,4,465
833,2017-12-17 21:35:13,2017-12-17 21:35:13,80,513,Sun,21,21,False,False,False,False,False,5,424
834,2017-12-18 21:39:40,2017-12-18 21:39:40,79,506,Mon,21,21,False,False,False,False,False,5,513
835,2017-12-19 22:05:48,2017-12-19 22:05:48,79,500,Tue,22,22,False,False,False,False,False,5,506
836,2017-12-20 21:30:02,2017-12-20 21:30:02,59,502,Wed,21,21,False,False,False,False,False,5,500
837,2017-12-21 22:10:42,2017-12-21 22:10:42,75,524,Thur,22,22,False,False,False,False,False,5,502
838,2017-12-26 21:19:56,2017-12-26 21:19:56,97,635,Tue,21,21,False,False,False,False,False,7,524
839,2017-12-29 00:06:23,2017-12-29 00:06:23,75,470,Fri,0,0,False,False,False,False,False,5,635
840,2017-12-29 22:00:17,2017-12-29 22:00:17,75,608,Fri,22,22,False,False,False,False,False,6,470
841,2018-01-01 21:30:48,2018-01-01 21:30:48,81,505,Mon,21,21,False,False,False,False,False,5,608
842,2018-01-02 22:31:35,2018-01-02 22:31:35,76,437,Tue,22,22,False,False,False,False,False,4,505
843,2018-01-03 20:28:55,2018-01-03 20:28:55,0,0,Wed,20,20,False,False,False,False,False,0,437
844,2018-01-04 22:19:49,2018-01-04 22:19:49,91,545,Thur,22,22,False,False,False,False,False,6,0
845,2018-01-06 23:13:54,2018-01-06 23:13:54,86,526,Sat,23,23,False,False,False,False,False,5,545
846,2018-01-07 22:09:01,2018-01-07 22:09:01,83,481,Sun,22,22,False,False,False,False,False,5,526
847,2018-01-08 22:53:56,2018-01-08 22:53:56,77,411,Mon,22,22,False,False,False,False,False,4,481
848,2018-01-09 22:22:48,2018-01-09 22:22:48,90,481,Tue,22,22,False,False,False,False,False,5,411
849,2018-01-10 21:31:25,2018-01-10 21:31:25,71,458,Wed,21,21,False,False,False,False,False,5,481
850,2018-01-11 21:54:18,2018-01-11 21:54:18,70,426,Thur,21,21,False,False,False,False,False,4,458
851,2018-01-12 21:50:07,2018-01-12 21:50:07,70,588,Fri,21,21,False,False,False,False,False,6,426
852,2018-01-13 22:07:20,2018-01-13 22:07:20,64,542,Sat,22,22,False,False,False,False,False,6,588
853,2018-01-14 22:02:09,2018-01-14 22:02:09,73,468,Sun,22,22,False,False,False,False,False,5,542
854,2018-01-15 22:45:03,2018-01-15 22:45:03,79,435,Mon,22,22,False,False,False,False,False,4,468
855,2018-01-16 22:09:46,2018-01-16 22:09:46,71,471,Tue,22,22,False,False,False,False,False,5,435
856,2018-01-17 22:45:11,2018-01-17 22:45:11,84,447,Wed,22,22,False,False,False,False,False,4,471
857,2018-01-18 22:46:26,2018-01-18 22:46:26,59,482,Thur,22,22,False,False,False,False,False,5,447
858,2018-01-19 22:21:24,2018-01-19 22:21:24,71,601,Fri,22,22,False,False,False,False,False,6,482
859,2018-01-20 23:44:10,2018-01-20 23:44:10,67,437,Sat,23,23,False,False,False,False,False,4,601
860,2018-01-21 22:04:55,2018-01-21 22:04:55,84,476,Sun,22,22,False,False,False,False,False,5,437
861,2018-01-22 23:15:57,2018-01-22 23:15:57,66,404,Mon,23,23,False,False,False,False,False,4,476
862,2018-01-23 21:41:50,2018-01-23 21:41:50,73,498,Tue,21,21,False,False,False,False,False,5,404
863,2018-01-24 20:58:39,2018-01-24 20:58:39,84,543,Wed,20,20,False,False,False,False,False,6,498
864,2018-01-25 23:17:03,2018-01-25 23:17:03,72,403,Thur,23,23,False,False,False,False,False,4,543
865,2018-01-26 22:13:41,2018-01-26 22:13:41,92,547,Fri,22,22,False,False,False,False,False,6,403
866,2018-01-28 01:21:47,2018-01-28 01:21:47,81,447,Sun,1,1,False,False,False,False,False,4,547
867,2018-01-28 21:30:54,2018-01-28 21:30:54,69,449,Sun,21,21,False,False,False,False,False,4,447
868,2018-01-29 21:37:33,2018-01-29 21:37:33,79,503,Mon,21,21,False,False,False,False,False,5,449
869,2018-01-30 22:18:44,2018-01-30 22:18:44,77,464,Tue,22,22,False,False,False,False,False,5,503
870,2018-01-31 22:29:56,2018-01-31 22:29:56,72,452,Wed,22,22,False,False,False,False,False,5,464
871,2018-02-01 21:25:06,2018-02-01 21:25:06,80,560,Thur,21,21,False,False,False,False,False,6,452
872,2018-02-03 02:20:39,2018-02-03 02:20:39,65,323,Sat,2,2,False,False,False,False,False,3,560
873,2018-02-03 08:32:14,2018-02-03 08:32:14,8,36,Sat,8,8,False,False,False,False,False,0,323
874,2018-02-03 22:29:00,2018-02-03 22:29:00,96,548,Sat,22,22,False,False,False,False,False,6,36
875,2018-02-04 23:09:25,2018-02-04 23:09:25,72,412,Sun,23,23,False,False,False,False,False,4,548
876,2018-02-05 22:02:05,2018-02-05 22:02:05,78,478,Mon,22,22,False,False,False,False,False,5,412
877,2018-02-06 21:44:05,2018-02-06 21:44:05,82,508,Tue,21,21,False,False,False,False,False,5,478
878,2018-02-07 23:18:52,2018-02-07 23:18:52,73,449,Wed,23,23,False,False,False,False,False,4,508
879,2018-02-08 22:41:38,2018-02-08 22:41:38,93,438,Thur,22,22,False,False,False,False,False,4,449
880,2018-02-09 23:07:55,2018-02-09 23:07:55,76,498,Fri,23,23,False,False,False,False,False,5,438
881,2018-02-11 22:44:25,2018-02-11 22:44:25,91,504,Sun,22,22,False,False,False,False,False,5,498
882,2018-02-12 21:54:14,2018-02-12 21:54:14,91,548,Mon,21,21,False,False,False,False,False,6,504
883,2018-02-13 23:49:19,2018-02-13 23:49:19,81,431,Tue,23,23,False,False,False,False,False,4,548
884,2018-02-14 21:24:05,2018-02-14 21:24:05,71,536,Wed,21,21,False,False,False,False,False,5,431
885,2018-02-15 21:36:32,2018-02-15 21:36:32,80,553,Thur,21,21,False,False,False,False,False,6,536
886,2018-02-16 22:52:29,2018-02-16 22:52:29,91,535,Fri,22,22,False,False,False,False,False,5,553
